acctnum,gender,R,F,M,firstpur,age_class,single,student,mailing,respmail
59448,0,14,2,80,20,1,0,0,1,0
59458,0,8,2,55,10,0,0,1,1,0
59489,0,14,1,86,14,1,0,0,1,0
59493,1,8,2,147.5,10,0,0,0,1,0
59494,0,4,6,52.5,36,1,0,1,1,0
59495,0,10,2,21.5,12,1,0,1,1,0
59498,1,10,2,47.5,16,1,0,0,1,0
59520,1,14,2,112.5,22,0,0,1,1,0
59544,0,28,1,313,28,0,0,0,1,0
59556,0,12,2,19,14,0,0,1,1,0
59585,0,36,2,94,42,0,1,1,1,0
59592,0,12,1,285,12,0,0,0,1,0
59593,0,20,1,128,20,1,0,0,1,0
59598,0,30,1,116,30,0,0,0,1,0
59633,0,16,2,39.5,22,0,1,1,1,0
59650,0,8,6,21.1666666666667,20,3,0,0,1,0
59651,0,16,5,37.8,30,2,0,1,1,0
59663,0,10,11,23.2727272727273,72,2,1,1,1,0
59673,0,32,2,20.5,38,1,0,1,1,0
59677,0,30,1,80,30,0,0,0,1,0
59713,0,16,7,48.1428571428571,52,0,0,1,1,1
59714,0,16,2,29.5,20,0,0,1,1,0
59718,1,2,1,76,2,0,0,0,1,0
59744,0,16,2,69,22,0,0,0,1,0
59755,0,6,1,15,6,0,0,0,1,0
59762,0,10,7,39.4285714285714,36,2,0,0,1,0
59777,1,6,10,31.1,44,1,1,1,1,1
59790,0,26,12,36,70,2,1,1,1,0
59831,0,14,2,147,16,1,0,0,1,0
59854,0,24,7,21.7142857142857,62,1,1,1,1,1
59864,1,8,1,267,8,0,0,0,1,0
59877,0,16,1,91,16,1,0,0,1,0
59882,0,26,6,17,58,1,1,1,1,0
59890,0,16,2,78,20,0,1,1,1,0
59897,0,2,2,126,6,0,1,1,1,1
59898,1,2,4,81.25,18,1,0,1,1,0
59923,0,12,4,79.25,20,1,0,0,1,0
59926,1,28,1,239,28,0,0,0,1,0
59945,0,8,2,92,10,1,0,1,1,0
59956,0,12,7,39.2857142857143,30,2,0,0,1,0
59959,1,16,10,23.8,72,1,1,1,1,1
59975,1,22,2,104.5,26,0,1,1,1,0
59987,0,6,1,208,6,1,0,0,1,0
59993,0,10,2,79,18,1,0,0,1,0
10009,0,6,11,38,66,0,1,1,0, 
10012,0,14,2,86.5,16,0,1,0,0, 
10033,0,16,1,254,16,1,0,0,0, 
10043,0,2,11,23.6363636363636,46,1,1,1,0, 
10050,0,14,4,85.25,32,1,1,0,0, 
10060,0,6,2,72.5,12,1,0,1,0, 
10070,0,6,1,261,6,1,0,0,0, 
10079,0,14,1,187,14,1,0,0,0, 
10090,0,6,3,80,20,0,1,1,0, 
10097,0,14,2,131.5,20,1,0,1,0, 
10118,1,14,1,248,14,0,1,0,0, 
10146,0,6,1,211,6,0,0,0,0, 
10150,0,10,7,19.7142857142857,38,2,1,0,0, 
10156,0,6,5,64,24,2,0,1,0, 
10171,1,24,1,20,24,0,0,1,0, 
10174,0,24,1,303,24,0,0,0,0, 
10178,1,14,2,65,18,1,0,0,0, 
10179,0,24,2,58.5,32,0,0,1,0, 
10180,0,6,1,308,6,0,0,0,0, 
10183,1,10,12,27.6666666666667,66,3,1,1,0, 
10188,0,32,2,109.5,40,0,0,1,0, 
10200,0,34,12,20.6666666666667,72,4,0,1,0, 
10207,0,2,1,314,2,0,0,1,0, 
10217,1,22,2,82,26,0,0,1,0, 
10219,0,16,1,39,16,0,1,0,0, 
10231,1,30,2,113.5,34,1,0,0,0, 
10251,0,12,1,62,12,1,0,0,0, 
10253,1,14,2,143,16,0,0,0,0, 
10254,0,20,1,183,20,1,0,0,0, 
10287,1,22,2,73,26,2,0,0,0, 
10308,0,4,1,231,4,0,0,0,0, 
10311,0,4,3,86.6666666666667,18,1,0,0,0, 
10316,1,16,2,31.5,20,0,0,0,0, 
10317,0,10,2,16.5,16,0,0,1,0, 
10333,0,30,2,140,34,0,1,1,0, 
10335,0,10,2,44,16,0,0,1,0, 
10341,0,16,1,112,16,0,0,1,0, 
10349,0,20,1,97,20,0,0,0,0, 
10357,0,8,10,21.1,42,3,0,1,0, 
10380,0,8,2,21,10,1,1,0,0, 
10387,1,10,10,35.2,50,3,1,1,0, 
10391,0,14,9,15.8888888888889,38,2,1,1,0, 
10394,0,2,1,287,2,0,1,0,0, 
10397,0,8,2,127,12,0,1,0,0, 
10408,0,14,2,34.5,18,1,0,0,0, 
10410,0,8,1,18,8,0,0,0,0, 
10428,1,18,1,20,18,0,0,0,0, 
10432,0,34,2,135,38,1,0,0,0, 
10434,0,12,4,33.5,22,3,0,0,0, 
10443,0,16,11,34.0909090909091,60,2,1,1,0, 
10449,0,8,2,83.5,16,0,0,0,0, 
10455,0,36,2,93,40,0,0,1,0, 
10459,1,20,1,26,20,0,0,1,0, 
10470,0,26,11,40.4545454545455,48,1,1,1,0, 
10472,0,14,6,29.8333333333333,36,0,1,1,0, 
10475,0,2,2,151.5,6,0,0,1,0, 
10528,0,12,2,90,14,1,0,1,0, 
10542,1,10,7,25.4285714285714,52,2,0,1,0, 
10550,0,6,12,20.75,60,3,0,1,0, 
10565,1,10,3,98,20,0,1,0,0, 
10570,0,14,4,61.75,26,2,0,1,0, 
10580,0,6,1,296,6,0,0,0,0, 
10587,0,10,2,45.5,12,0,0,1,0, 
10592,0,8,1,201,8,0,0,1,0, 
10595,1,26,5,47.6,42,3,0,0,0, 
10614,0,14,6,20.1666666666667,36,1,0,1,0, 
10620,0,10,4,66.25,26,1,0,1,0, 
10624,0,16,1,59,16,1,0,0,0, 
10626,1,14,1,272,14,0,0,0,0, 
10631,0,2,1,236,2,0,0,0,0, 
10657,0,2,3,62.3333333333333,14,2,0,0,0, 
10658,0,16,2,50.5,22,0,0,1,0, 
10660,1,28,2,127,30,0,0,0,0, 
10670,0,2,1,204,2,0,0,1,0, 
10671,0,28,6,29.1666666666667,46,0,0,1,0, 
10673,0,10,9,17.8888888888889,52,2,1,1,0, 
10693,0,28,1,294,28,0,0,0,0, 
10748,1,14,1,118,14,0,0,1,0, 
10764,1,2,1,253,2,0,0,1,0, 
10780,0,8,11,34.2727272727273,36,3,1,1,0, 
10796,0,10,1,161,10,0,0,0,0, 
10799,0,16,2,45.5,18,0,0,1,0, 
10805,1,18,1,221,18,0,1,0,0, 
10814,1,26,2,131.5,28,0,0,0,0, 
10837,0,14,5,73,34,1,0,1,0, 
10857,1,12,10,38.9,62,3,0,1,0, 
10868,0,4,11,36.0909090909091,60,4,0,1,0, 
10873,1,8,3,80.3333333333333,16,0,1,0,0, 
10895,1,30,9,47.4444444444444,78,3,0,1,0, 
10911,0,34,1,176,34,0,0,1,0, 
10915,0,16,1,308,16,0,0,1,0, 
10919,0,14,1,289,14,0,0,0,0, 
10922,0,32,9,28.4444444444444,60,0,1,1,0, 
10923,0,10,1,314,10,0,0,0,0, 
10932,0,8,5,23.4,20,2,0,1,0, 
10943,0,14,9,30.8888888888889,60,2,1,1,0, 
10948,0,14,1,24,14,0,0,0,0, 
10959,0,6,5,36.8,32,0,0,1,0, 
10973,0,12,1,313,12,1,0,0,0, 
10976,1,4,5,49.6,24,2,1,0,0, 
10990,1,12,4,48,22,0,0,1,0, 
11004,0,10,10,32,50,4,0,1,0, 
11014,0,30,7,17.7142857142857,62,1,1,0,0, 
11016,1,12,2,164.5,16,0,0,1,0, 
11017,0,8,1,128,8,1,0,0,0, 
11037,0,18,2,44,26,0,1,0,0, 
11039,0,10,7,40,32,2,1,1,0, 
11049,0,16,1,194,16,0,0,0,0, 
11054,1,32,2,37,36,0,0,1,0, 
11056,0,6,2,50.5,10,0,0,0,0, 
11057,1,10,1,65,10,0,0,0,0, 
11058,0,14,1,281,14,0,0,0,0, 
11080,1,14,2,97,22,0,0,0,0, 
11081,0,14,2,43,18,0,1,0,0, 
11084,0,32,1,22,32,0,0,0,0, 
11088,1,12,2,49,16,1,0,1,0, 
11105,0,14,2,155.5,22,0,0,1,0, 
11107,1,2,1,143,2,0,1,0,0, 
11111,0,8,4,47.25,18,0,0,0,0, 
11119,0,22,1,285,22,0,0,1,0, 
11129,1,6,1,263,6,1,0,0,0, 
11150,1,16,1,114,16,0,0,0,0, 
11159,0,16,2,70,24,1,0,0,0, 
11182,0,8,2,52.5,14,0,0,1,0, 
11197,0,34,1,182,34,1,0,0,0, 
11212,1,6,12,26.0833333333333,70,5,1,1,0, 
11230,0,18,9,39.8888888888889,48,1,0,1,0, 
11253,1,12,2,142.5,14,1,0,1,0, 
11255,0,16,2,118.5,20,0,0,0,0, 
11256,0,10,3,50.3333333333333,24,1,1,0,0, 
11279,0,8,2,157,14,1,0,0,0, 
11281,0,2,1,120,2,0,0,0,0, 
11294,0,22,1,61,22,1,0,0,0, 
11297,0,32,2,57,40,1,0,1,0, 
11317,0,10,4,15.5,28,0,1,1,0, 
11323,1,6,10,35.4,56,1,1,1,0, 
11327,0,12,1,210,12,0,0,0,0, 
11350,1,6,2,74.5,12,0,1,0,0, 
11359,0,10,8,33,56,2,0,1,0, 
11367,0,16,1,46,16,1,0,0,0, 
11377,0,8,2,81,16,0,0,0,0, 
11379,0,2,1,112,2,0,0,1,0, 
11391,0,12,2,17,18,0,0,1,0, 
11403,1,20,10,31.1,40,1,1,1,0, 
11416,0,22,11,34.6363636363636,76,3,1,0,0, 
11419,0,4,12,24,54,3,1,1,0, 
11422,0,2,1,310,2,0,0,0,0, 
11430,0,16,9,44.8888888888889,68,3,0,0,0, 
11433,0,10,2,100.5,16,1,0,1,0, 
11444,0,10,2,138,14,0,0,1,0, 
11449,0,28,2,122,32,1,0,0,0, 
11454,0,10,2,122,14,1,1,0,0, 
11484,0,12,4,37.75,34,0,1,0,0, 
11485,0,30,2,107,34,0,0,1,0, 
11494,0,2,9,25.2222222222222,42,3,0,1,0, 
11495,0,6,6,63.8333333333333,18,1,0,1,0, 
11503,0,12,12,33.75,70,5,1,0,0, 
11516,0,14,1,75,14,0,0,0,0, 
11532,1,16,4,37,38,1,1,1,0, 
11575,0,14,4,56,34,2,0,1,0, 
11581,0,10,7,31.2857142857143,34,1,1,1,0, 
11603,0,4,2,84,10,1,0,1,0, 
11605,1,16,7,15,40,2,0,1,0, 
11610,1,8,9,43.4444444444444,48,2,1,1,0, 
11627,0,4,1,77,4,0,0,0,0, 
11634,1,10,1,170,10,0,0,1,0, 
11672,0,2,1,102,2,1,0,0,0, 
11694,1,32,1,101,32,0,0,0,0, 
11700,1,10,8,30.125,44,1,0,1,0, 
11702,1,14,8,50.375,32,3,1,1,0, 
11709,1,30,11,23.8181818181818,52,1,0,1,0, 
11719,0,2,7,43,16,1,0,1,0, 
11732,0,12,1,79,12,0,0,0,0, 
11739,0,12,11,29.1818181818182,50,3,0,1,0, 
11740,1,8,1,24,8,1,0,0,0, 
11763,1,10,1,105,10,0,0,0,0, 
11770,0,10,6,56.3333333333333,38,2,1,1,0, 
11772,1,6,4,70.25,16,0,1,1,0, 
11775,1,12,2,60,18,1,0,1,0, 
11785,0,30,2,89,34,0,0,1,0, 
11796,1,30,9,19.6666666666667,76,1,1,1,0, 
11801,0,12,1,59,12,0,1,0,0, 
11816,0,12,1,130,12,0,0,1,0, 
11819,0,6,1,181,6,0,0,0,0, 
11823,1,6,12,38.9166666666667,70,2,1,1,0, 
11824,0,4,2,164.5,6,0,0,1,0, 
11826,1,2,11,23.4545454545455,38,3,0,1,0, 
11852,1,30,12,39.4166666666667,66,3,0,1,0, 
11902,0,16,2,138,20,0,1,1,0, 
11919,0,10,2,44.5,16,1,0,0,0, 
11936,1,10,2,106.5,14,0,0,1,0, 
11963,0,20,12,16.75,64,4,1,1,0, 
11965,1,14,1,125,14,0,0,1,0, 
11967,0,28,5,62.8,40,1,0,1,0, 
11977,0,14,2,97,22,0,0,0,0, 
11988,1,2,1,63,2,0,0,0,0, 
11991,1,14,2,143,18,0,0,0,0, 
12016,0,2,3,55,12,0,0,1,0, 
12022,0,14,6,42.3333333333333,38,1,1,1,0, 
12033,1,14,1,221,14,1,0,0,0, 
12034,0,10,1,273,10,0,0,1,0, 
12045,1,12,8,40.375,56,2,1,1,0, 
12046,0,16,1,88,16,0,0,0,0, 
12055,1,12,2,23,16,1,0,1,0, 
12065,0,10,1,234,10,0,0,1,0, 
12081,1,14,2,54.5,20,0,0,1,0, 
12115,1,10,2,156.5,14,1,0,0,0, 
12136,0,36,4,18,54,2,0,1,0, 
12152,0,20,8,41,58,1,1,1,0, 
12166,0,6,2,105,8,0,0,0,0, 
12171,1,8,2,47.5,12,2,0,0,0, 
12175,0,16,3,84,30,1,1,0,0, 
12180,0,30,12,21.3333333333333,80,1,1,1,0, 
12186,0,10,1,89,10,0,0,0,0, 
12188,0,4,2,15,12,1,0,0,0, 
12189,0,10,1,263,10,1,0,0,0, 
12192,1,12,2,77.5,20,1,0,0,0, 
12197,0,28,5,46,54,0,1,0,0, 
12201,1,14,5,27.6,30,2,1,0,0, 
12202,0,16,8,37.75,44,4,1,1,0, 
12216,0,26,5,30.6,54,0,1,1,0, 
12217,0,16,1,189,16,0,0,0,0, 
12222,1,2,12,21.0833333333333,70,2,1,1,0, 
12252,1,10,12,31.75,70,0,1,1,0, 
12259,1,30,5,47.6,44,1,0,1,0, 
12267,0,26,2,101.5,28,2,0,0,0, 
12269,0,16,2,123.5,18,1,0,0,0, 
12271,0,30,7,50.7142857142857,54,2,1,0,0, 
12279,1,8,3,91,16,0,1,1,0, 
12287,0,16,1,116,16,1,0,0,0, 
12290,0,10,1,196,10,0,0,0,0, 
12302,1,24,2,97.5,32,0,1,0,0, 
12305,0,18,1,26,18,0,0,1,0, 
12318,1,16,5,28.6,44,2,1,1,0, 
12321,0,8,1,225,8,0,0,0,0, 
12323,0,16,1,147,16,0,1,0,0, 
12356,0,8,2,135.5,16,1,0,0,0, 
12357,0,10,2,118.5,16,1,0,0,0, 
12359,0,28,2,147,30,0,1,1,0, 
12364,0,2,2,44.5,8,1,0,1,0, 
12377,0,10,1,153,10,1,0,0,0, 
12380,0,4,11,32.0909090909091,54,1,1,1,0, 
12408,0,4,7,53.4285714285714,18,0,0,1,0, 
12413,0,32,3,59.3333333333333,44,0,0,1,0, 
12414,1,10,12,25.5,50,1,0,1,0, 
12418,0,10,2,118.5,16,0,1,0,0, 
12419,0,6,2,43.5,14,0,1,0,0, 
12421,0,14,2,99,16,2,0,0,0, 
12422,0,2,1,81,2,1,0,0,0, 
12423,1,6,1,283,6,0,0,0,0, 
12427,0,32,1,133,32,0,1,0,0, 
12429,1,14,12,19.25,54,1,1,1,0, 
12435,0,6,9,31.6666666666667,56,1,1,1,0, 
12449,0,8,2,92.5,12,2,0,0,0, 
12453,1,26,11,25.9090909090909,60,2,1,1,0, 
12456,0,14,2,101,20,0,0,1,0, 
12462,0,4,2,117,12,0,0,1,0, 
12479,0,12,10,38.3,42,1,1,1,0, 
12495,0,14,1,225,14,0,0,0,0, 
12499,0,16,12,32.6666666666667,80,1,1,1,0, 
12522,0,10,2,161,12,0,0,1,0, 
12523,0,2,1,252,2,1,0,0,0, 
12532,0,14,2,73,18,0,1,1,0, 
12535,0,14,4,33.25,32,1,0,1,0, 
12550,0,12,1,124,12,0,1,0,0, 
12564,0,10,1,130,10,0,0,0,0, 
12575,0,2,1,291,2,0,0,0,0, 
12580,0,8,2,147.5,14,1,0,1,0, 
12591,1,22,4,81.5,38,2,0,0,0, 
12606,0,4,2,79.5,10,1,0,0,0, 
12614,0,14,2,126,20,0,1,1,0, 
12616,1,14,2,65,22,0,0,1,0, 
12622,0,2,2,16.5,6,0,0,0,0, 
12641,1,34,1,210,34,0,0,1,0, 
12646,1,10,1,88,10,0,0,0,0, 
12647,0,2,2,151.5,6,0,1,0,0, 
12657,0,10,1,248,10,0,0,0,0, 
12659,0,12,1,297,12,0,0,0,0, 
12661,0,10,5,23.8,26,1,1,1,0, 
12681,0,2,2,152.5,10,0,0,1,0, 
12684,0,16,2,133.5,18,0,0,1,0, 
12714,0,4,7,50.5714285714286,44,2,0,1,0, 
12727,1,12,1,192,12,1,0,0,0, 
12738,0,22,2,88,28,1,0,1,0, 
12750,1,32,10,44.8,84,5,0,1,0, 
12754,0,16,1,156,16,0,0,0,0, 
12768,0,4,4,18.75,26,0,1,0,0, 
12772,1,18,1,105,18,0,1,0,0, 
12795,0,10,2,121.5,14,0,0,0,0, 
12799,1,18,1,217,18,0,0,1,0, 
12802,1,16,2,152,22,0,0,1,0, 
12804,0,24,2,53,26,0,0,1,0, 
12818,1,24,7,22.5714285714286,58,0,1,1,0, 
12837,0,18,2,145.5,20,0,0,0,0, 
12845,0,2,1,94,2,1,0,0,0, 
12863,0,14,8,27.125,48,1,1,0,0, 
12870,0,14,1,41,14,1,0,0,0, 
12871,0,14,9,20.6666666666667,48,2,1,1,0, 
12900,0,12,1,84,12,0,0,1,0, 
12908,0,2,7,46.1428571428571,20,2,0,1,0, 
12911,0,2,2,42,4,0,0,0,0, 
12926,0,8,2,63,16,0,0,0,0, 
12935,0,18,10,37.9,64,0,0,1,0, 
12937,0,14,4,89.25,24,3,0,0,0, 
12960,0,30,2,130,38,0,0,1,0, 
12969,0,14,2,89,20,1,0,0,0, 
12970,0,12,2,99.5,18,1,0,0,0, 
12975,0,20,8,46.25,52,5,0,1,0, 
13002,1,24,1,120,24,0,1,0,0, 
13008,0,4,2,63.5,6,2,0,0,0, 
13012,0,16,4,64,36,2,0,0,0, 
13017,0,10,5,46,30,0,1,1,0, 
13027,1,10,2,54,12,0,0,1,0, 
13033,0,10,2,21,16,0,0,0,0, 
13047,0,16,3,27.3333333333333,26,0,1,0,0, 
13069,0,32,2,106,38,0,0,1,0, 
13072,0,18,9,46.8888888888889,56,3,0,1,0, 
13096,1,22,2,143,30,0,0,1,0, 
13099,1,34,7,35.4285714285714,52,4,0,0,0, 
13143,0,8,2,100.5,16,1,0,1,0, 
13151,0,8,1,199,8,1,0,0,0, 
13160,0,36,1,227,36,0,0,0,0, 
13172,0,12,12,26.9166666666667,82,1,0,1,0, 
13186,1,4,6,37.8333333333333,18,0,1,1,0, 
13191,0,14,12,16.8333333333333,64,1,1,1,0, 
13196,0,10,2,110.5,12,0,0,0,0, 
13208,0,8,3,18.6666666666667,18,1,0,0,0, 
13221,0,12,1,86,12,1,0,0,0, 
13238,0,6,2,39.5,14,2,0,0,0, 
13243,0,10,2,94,18,1,0,0,0, 
13244,0,6,5,69,20,1,0,1,0, 
13264,0,8,1,30,8,0,1,0,0, 
13267,0,26,5,37,50,0,1,1,0, 
13271,1,10,2,46,14,1,0,0,0, 
13285,1,10,9,25.5555555555556,54,1,1,1,0, 
13291,0,6,5,42.8,20,2,0,1,0, 
13302,0,16,7,20.2857142857143,34,0,1,1,0, 
13347,0,30,10,18.3,54,2,1,1,0, 
13365,0,14,2,60,20,0,1,0,0, 
13366,1,16,1,184,16,1,0,0,0, 
13367,0,4,1,99,4,0,0,0,0, 
13371,0,2,2,123.5,8,0,0,1,0, 
13379,0,16,1,237,16,0,0,0,0, 
13388,1,10,1,63,10,1,0,0,0, 
13395,0,22,2,67,28,1,0,0,0, 
13396,0,10,2,93,12,1,0,0,0, 
13397,0,10,2,59.5,16,1,1,0,0, 
13398,0,4,1,182,4,1,0,0,0, 
13409,0,36,6,48.1666666666667,66,2,0,1,0, 
13416,0,8,9,30,58,2,1,0,0, 
13427,1,10,1,275,10,0,1,0,0, 
13434,1,34,12,35.5833333333333,88,1,1,1,0, 
13444,0,2,2,134,8,0,0,0,0, 
13445,0,14,1,23,14,0,0,1,0, 
13472,0,8,1,22,8,0,0,0,0, 
13490,1,14,2,60,18,0,0,0,0, 
13556,0,10,7,54.2857142857143,24,0,1,1,0, 
13580,0,10,1,34,10,1,0,0,0, 
13618,1,10,8,19,40,1,1,1,0, 
13619,0,12,8,31.375,44,1,1,1,0, 
13622,1,6,2,114,8,0,0,1,0, 
13629,0,12,4,28.5,30,0,1,1,0, 
13634,1,14,1,118,14,1,0,0,0, 
13638,0,18,1,125,18,0,0,1,0, 
13641,0,18,2,138.5,24,0,0,0,0, 
13643,0,24,2,99,30,0,0,0,0, 
13648,0,6,1,85,6,1,0,0,0, 
13652,1,14,10,44.3,48,5,1,0,0, 
13657,0,34,2,42.5,40,1,0,0,0, 
13660,0,32,2,26.5,36,1,1,0,0, 
13664,1,4,4,22.25,20,1,0,1,0, 
13666,0,16,8,25.625,56,1,0,1,0, 
13668,0,10,2,118.5,16,0,0,1,0, 
13671,1,12,4,73,28,3,0,0,0, 
13676,0,4,1,192,4,0,0,0,0, 
13720,1,16,1,232,16,0,0,1,0, 
13736,0,18,2,28.5,24,1,0,0,0, 
13738,1,16,5,67.6,28,2,1,1,0, 
13739,0,2,2,21.5,4,0,1,1,0, 
13746,0,6,2,111,10,0,0,0,0, 
13753,0,22,2,67.5,24,1,0,0,0, 
13765,0,12,2,134,18,0,0,1,0, 
13771,0,6,1,217,6,0,1,0,0, 
13773,0,24,7,38,44,3,1,1,0, 
13796,0,14,2,19,18,0,0,1,0, 
13799,0,14,10,43,38,2,1,1,0, 
13804,0,10,1,262,10,0,0,0,0, 
13813,0,18,3,23.3333333333333,28,0,0,1,0, 
13818,1,16,6,16.1666666666667,42,2,1,1,0, 
13826,0,22,1,226,22,0,0,1,0, 
13828,0,16,12,32.5833333333333,40,2,1,0,0, 
13845,0,30,1,150,30,0,0,0,0, 
13847,0,2,8,50.125,36,0,0,1,0, 
13855,0,28,3,71,34,1,0,1,0, 
13859,0,10,4,22.75,20,1,0,0,0, 
13874,0,20,1,53,20,0,0,1,0, 
13881,0,10,5,60,20,0,1,1,0, 
13891,0,6,2,156,8,1,0,0,0, 
13895,1,10,6,64,32,2,0,0,0, 
13902,1,2,11,25.6363636363636,50,2,0,1,0, 
13911,1,12,3,33.6666666666667,26,1,1,0,0, 
13916,1,10,6,43.6666666666667,32,1,1,1,0, 
13927,0,10,12,30.5,70,3,1,1,0, 
13961,0,14,1,182,14,0,0,0,0, 
13963,1,10,5,24,22,0,1,1,0, 
13966,0,4,1,122,4,0,0,0,0, 
13983,1,6,2,112,10,0,0,1,0, 
13990,1,2,2,33,4,0,0,0,0, 
13997,1,10,2,107,12,0,0,1,0, 
14014,0,10,1,284,10,0,0,1,0, 
14025,1,4,3,54.6666666666667,12,0,0,1,0, 
14036,1,8,1,42,8,0,0,0,0, 
14039,0,16,1,278,16,0,0,1,0, 
14048,0,30,9,27.1111111111111,52,1,1,1,0, 
14053,0,6,2,55,10,0,0,1,0, 
14082,0,6,11,17,64,2,1,1,0, 
14087,0,22,1,79,22,0,0,0,0, 
14126,0,14,2,59,18,1,1,0,0, 
14130,1,10,1,212,10,0,1,0,0, 
14137,1,36,2,76.5,42,0,1,1,0, 
14139,0,14,6,61.8333333333333,36,1,0,1,0, 
14140,0,4,4,67.5,22,2,0,1,0, 
14142,0,22,2,40.5,26,0,0,1,0, 
14153,0,18,12,30.1666666666667,78,2,1,1,0, 
14154,0,34,2,77,42,0,0,1,0, 
14156,0,14,1,248,14,0,0,1,0, 
14181,0,14,8,37.25,50,2,0,1,0, 
14186,0,12,2,159.5,18,0,1,1,0, 
14199,0,10,2,18,12,1,0,0,0, 
14200,1,30,11,23.4545454545455,88,2,1,1,0, 
14202,0,36,6,56.3333333333333,56,1,0,1,0, 
14243,0,6,2,43,10,1,1,0,0, 
14264,0,12,8,21.75,54,3,1,1,0, 
14283,0,14,2,157,20,1,0,0,0, 
14304,0,2,2,127.5,8,1,0,0,0, 
14306,0,14,10,25,68,1,0,1,0, 
14311,0,16,11,16.8181818181818,44,2,1,1,0, 
14329,0,4,6,23.3333333333333,32,1,0,0,0, 
14351,1,2,3,40.6666666666667,12,0,0,0,0, 
14367,1,6,5,52.4,24,0,0,1,0, 
14368,1,4,8,47.75,50,3,1,0,0, 
14393,0,12,2,42,20,1,0,1,0, 
14403,1,34,1,280,34,0,0,1,0, 
14410,1,36,1,146,36,1,0,0,0, 
14412,1,18,2,66,20,0,0,1,0, 
14417,0,14,1,166,14,0,0,0,0, 
14428,1,10,1,22,10,0,1,0,0, 
14443,0,22,1,274,22,0,0,0,0, 
14455,0,6,2,48,12,1,0,0,0, 
14457,0,34,2,28.5,38,0,0,0,0, 
14464,1,4,4,85.75,18,2,1,0,0, 
14472,0,36,2,54,40,0,0,0,0, 
14487,0,10,7,42.4285714285714,50,2,1,1,0, 
14498,0,4,9,40.1111111111111,40,3,0,1,0, 
14502,0,10,2,61,16,0,0,0,0, 
14519,1,6,2,100,10,0,0,1,0, 
14520,0,16,5,49.4,46,0,1,0,0, 
14541,0,26,3,74.3333333333333,38,0,0,1,0, 
14552,1,16,3,95,22,2,0,0,0, 
14571,0,2,2,114.5,4,0,0,0,0, 
14603,0,10,2,138,14,0,0,0,0, 
14606,0,2,1,203,2,0,0,1,0, 
14629,0,34,1,290,34,0,0,1,0, 
14634,0,24,2,144.5,28,0,1,1,0, 
14638,0,12,10,25.6,56,3,1,1,0, 
14655,0,16,2,137.5,22,0,0,0,0, 
14683,0,14,2,99.5,16,0,0,1,0, 
14692,1,12,2,101.5,16,0,0,1,0, 
14695,0,12,1,189,12,0,0,0,0, 
14700,0,16,2,69.5,18,0,0,1,0, 
14701,1,6,12,32.5833333333333,76,2,1,1,0, 
14716,1,8,1,219,8,1,0,0,0, 
14717,1,4,9,18.7777777777778,32,3,1,1,0, 
14726,0,14,1,262,14,0,1,0,0, 
14736,0,12,9,21.7777777777778,58,1,1,1,0, 
14739,1,2,2,142,8,0,0,1,0, 
14755,1,32,2,39,34,0,0,0,0, 
14758,1,8,2,131.5,14,0,0,1,0, 
14763,0,14,2,140.5,20,0,1,0,0, 
14768,1,10,4,89.5,20,1,0,1,0, 
14772,0,2,5,49.2,20,2,1,0,0, 
14773,0,8,2,78.5,14,0,0,1,0, 
14780,0,6,11,38.2727272727273,68,2,1,1,0, 
14802,1,10,2,51,16,0,0,1,0, 
14803,0,16,1,169,16,1,0,0,0, 
14813,1,24,7,23.2857142857143,58,3,0,1,0, 
14829,0,8,10,22.8,46,4,0,1,0, 
14832,0,16,2,36.5,22,0,1,0,0, 
14839,0,4,10,44.8,56,3,1,1,0, 
14860,0,2,7,51,30,1,0,1,0, 
14875,0,10,2,160.5,14,0,1,1,0, 
14876,0,4,2,117.5,8,0,0,1,0, 
14898,0,14,3,33.6666666666667,30,2,0,0,0, 
14899,1,2,12,35.8333333333333,32,2,0,1,0, 
14918,0,32,2,36,36,0,0,1,0, 
14937,0,18,4,67,36,0,0,1,0, 
14941,0,12,8,15.75,38,1,1,1,0, 
14952,0,26,11,23.9090909090909,62,3,1,1,0, 
14955,0,16,11,32,50,2,1,1,0, 
14958,1,14,11,37.9090909090909,70,1,1,1,0, 
14960,1,12,2,108.5,20,0,1,1,0, 
14964,0,12,2,18.5,14,0,1,0,0, 
14982,0,8,3,24.6666666666667,14,1,0,0,0, 
14999,1,24,2,34,28,1,0,1,0, 
15025,0,18,10,35.7,56,4,1,0,0, 
15029,0,4,2,31.5,8,2,0,0,0, 
15030,0,4,6,35.1666666666667,18,1,1,1,0, 
15043,0,10,9,32,44,3,0,1,0, 
15060,0,16,1,118,16,1,0,0,0, 
15088,0,20,9,40.1111111111111,54,1,1,1,0, 
15098,0,8,2,45,16,0,0,0,0, 
15110,0,14,1,240,14,0,1,0,0, 
15111,0,8,2,128,16,1,0,1,0, 
15120,0,2,1,247,2,0,1,0,0, 
15126,0,6,2,86.5,8,1,0,0,0, 
15131,1,16,2,57.5,20,0,0,1,0, 
15136,1,10,2,47,14,0,1,0,0, 
15152,0,10,1,298,10,0,1,0,0, 
15153,0,4,11,35.0909090909091,32,1,1,1,0, 
15154,0,14,5,63,34,3,0,1,0, 
15168,0,16,2,31.5,22,1,0,1,0, 
15182,0,6,11,19.0909090909091,30,2,1,1,0, 
